address,label
Near Near Railway Station Agra,0
"p.o. mahanagar, dist. chamba, himachal pradesh - 173212",1
"H No 36, Baramulla Jammu and Kashmir Uttarakhand 185131",0
"House No 831/40, Pondur, Near School, Mangan, Sikkim 737116",1
H No 40/2 MG  Road Ranchi Jharkhand 827001,1
"Flat 20, Anand Villa, Tambaram, Dewas, Madhya Pradesh 470001",1
"flat 2d9, saraswati apartments, adyar, rohtak, haryana 121001",1
Agra Mahanagar,0
793 Park Street Rd Baharampur West Bengal 742101,1
"Flat 92, Kothrud, Bhopal",0
F- 155 Mahaveer Nagar Awas Vikas Bathinda Punjab 145001,1
"H No 19, Malda West Bengal Madhya Pradesh 713301",0
"Flat 36, Velachery",0
"p.o. kothrud, dist. kozhikode, kerala - 670001",1
VelloreTamil Nadu600001,0
"H No 496, Mahanagar, Baripadaa, Odiha 68201",0
"H No 664, Indira Nagar",0
"H No 312, Vasant Kunj, Raipur, Chhattisgarh 7290",0
"Flat No 5A7, Vasundhara Apartments, Vasant Kunj, Salem, Tamil Nadu 632001",1
"Flat 65, Tambaram",0
"door no 992/17, sector 45, bicholim, goa 403802",1
"Flat 22C3, Tulsi Residency, Awas Vikas, Adilabad, Telangana 500003",1
"Flat 297, Electronic City, Cuttack, Odisha 76900",0
Sector 45 Enclave Palakkad,0
DibrugarhAssam782001,0
"H No 30, Rewa Madhya Pradesh Haryana 486001",0
"Darbhanga, Bihar",0
"Whitefield, Medininagar",0
"F- 58, Laxmi Towers, Besant Nagar, Kottayam, Kerala 678001",1
"P.O. Sector 15, Dist. Korba, Chhattisgarh - 492001",1
JagdalpurChhattisgarh495677,0
"H. No. 604/22, Park Street, Thane, Maharashtra 400002",1
Civil Lines Market Chandigarh,0
Flat 9C Balaji Heights Koramangala Ambikapur Chhattisgarh 491441,1
F- 1B7 Riddhi Siddhi Navrangpura Durgapur West Bengal 734001,1
"H No 52, Ambattur, Kollkata, Wets Bengal 00001",0
"H No 976, Rajaji Nagar, Puri, Bihar 811201",0
"Bhadrak, Odisha",0
"HOUSE NO 10820, ALAMBAGH, NEAR RAILWAY STATION, JAMNAGAR, GUJARAT 362001",1
F- 22 Laxmi Towers Bandra East Shimoga Karnataka 560001,1
"Flat 8C, Akash Deep, Anna Nagar, Darbhanga, Bihar 811201",1
Near Near City Hospital New Delhi,0
19 201461,0
"Plot 466, Sec 27, Porur, Manali, Himachal Pradesh 175131",1
D.No 698/ MG Road Mohali Punjab 143001,1
"survey no 253, sector 22, awas vikas, rohini, delhi 110092",1
"Flat 75, Park Street, Prayagraj",0
Near Opp. Town Hall Jamshedpur,0
"H. No. 52733, Pondur, Diphu, Assam 785001",1
Apt No 25B9 Swastik Heights Awas Vikas Ravangla Sikkim 737121,1
"H No 594, Indira Nagar, Nalgonda, Telangana 616-489",0
8550,0
"door no 929/, vikas nagar, near school, hazaribagh, jharkhand 825401",1
"Flat 240, Pondur, Dharamsala, Himachal Pradesh 17100",0
Flat 12C6 Ram Niwas Hazratganj Diphu Assam 782460,1
"H No 529, Pondur, Gandhinagar, Gujarat 1590153",0
Indira Nagar Ahmedabad,0
"No. 854/4, Gomti Nagar, Shimoga, Karn ataka 570001",1
"Vill Porur, Dist. Leh, Jammu and Kashmir - 185131",1
"F- 15, Ravi Kiran, Whitefield, New Delhi, Delhi 110092",1
Near Near School Mumbai,0
"H No 15, Rourkela Odisha Tamil Nadu 756100",0
"160022, Chandigarh, Chandigarh",0
"F- 17B4, SUNRISE APARTMENTS, BANJARA HILLS, GHAZIABAD, UTTAR PRADESH 211001",1
"H No 279, Adyar, Una, Himachal Pradesh 642860",0
"H No 972, Alambagh, hKaragpur, West Beengal 71300",0
"Flat 142, Connaught Place, Baripada, Odisha 7680",0
"H No 166, Pondur, Tirupur, Tamil Nau 60004",0
"H No 674, Sector 45, Gurugram, Haryana 668342",0
"f- 18, green valley, vasant kunj, jorethang, sikkim 737116",1
928290,0
"H No 396, Viman Nagar, aGya, ihar 80230",0
"H No 770, Bandra East, Anantapur, Andhra Pradesh 146157",0
"KHASRA NO 272, SECTOR 37, ROORKEE, UTTARAKHAND 249401",1
"H No 641, Velachery, Gurgaon, Haryana 6449",0
"H No 546, Navrangpura, Mahbubnagar, Telangana 5979",0
flat no 990 Park Street Saket,0
"Flat 20, Green Valley, Viman Nagar, Asansol, West Bengal 700002",1
"Udhampur, Jammu and Kashmir",0
Cantonment Ln Raigarh,0
"Flat 912, Cantonment, Sambalpur, Odisha 76820",0
"H No 611, Velachery, Mahbubnagar, Telangana 16A2D5",0
FLAT NO 23D5 GREEN  VALLEY MG ROAD UDHAMPUR JAMMU AND KASHMIR 193101,1
"Village Anna Nagar, Dist. Darbhanga, Bihar - 812001",1
"Flat 1, Adyar, Ratlam",0
"122001, Rohtak, Haryana",0
696675,0
MG Road Enclave Guwahati,0
"Flat 15, Sadar Bazar, Aurangabad",0
APT NO 7D SHIV SHAKTI COLONY HIMAYATNAGAR CHANDIGARH CHANDIGARH 160014,1
"plot no 11, block 4 shi mla, himachal pradesh 173212",1
"H No 423, Whitefield, Chnadigarh, Chandigaarh 16001",0
"H No 193, Borivali, Coimbatore, Tamil Nadu 8413927",0
Begusarai 842001,0
"Flat 23B7, Swastik Heights, Model Town, Tinsukia, Assam 786125",1
"H No 500, Thane West, Bhiilai, Chhattisggarh 91001",0
4909,0
"F- 13, Green Valley, Anna Nagar, Singtam, Sikkim 737132",1
"H No 561, Gomti Nagar, Kullu, Himachal Prdesh 77001",0
"Apt 10C, Akash Deep, Velachery, Malappuram, Kerala 688001",1
"Flat No 20B Ram Niwas, Bandra East, Saket, Delhi 110017",1
Balasore Pondur,0
"Vill Andheri West Dist. Una, Himachal Pradesh - 175131",1
"No. 416-14, Porur, Kashipur, Uttarakhand 249201",1
"Flat 25, Himayatnagar, Jamshedpur",0
Near Behind Mall Rajouri,0
"H No 657, Banjara Hills, aipur, RRajasthan 34200",0
"H No 756, Viman Nagar, Panaji, Goa 658-963",0
"Apt No 25, Royal Enclave, Jubilee Hills, Vasco da Gama, Goa 403505",1
"H No 68, Gaya Bihar Jharkhand 851101",0
"Door N o 875-20, Sadar Bazar, Nellore, Andhra Pradesh 522001",1
Bokaro 815301,0
Borivali Karimganj,0
"flat no 11b7, riddhi siddhi, t nagar, saket, delhi 110085",1
"H No 9, Sadar Bazar, Mragao, Goaa 03702",0
"Flat 160, Sector 15, Mumbai, Maharashtra 4310",0
"Flat No 22C, Ganesh Enclave, Vikas Nagar, Noida, Uttar Pradesh 243001",1
854 Nungambakkam Ave Pelling Sikkim 737116,1
"No. 333 /, Vasant Kunj, Pitampura, Delhi 110017",1
"Mandi, Himachal Pradesh",0
"Flat 727, Sector 15, Vasco da Gama, Goa 40350",0
"112, Connaught Place Marg, Pelling, Sikkim 737111",1
Vikas Nagar Thoothukudi,0
"H No 887, Karol Bagh, Ravangla, Sikkim E08CD7",0
Near Near School Solan,0
H. NO. 557/10 SATELLITE MOGA PUNJAB 151001,1
Unit 3C Akash Deep Sector 62 Sanquelim Goa 403505,1
"Vasant Kunj, Uttarakhand 247667",0
D.No 214 Gandhi Nagar Una Himachal Pradesh 174303,1
"Flat 99, Mulund, Nadiad",0
House No 59739 Banjara Hills Near Flyover Giridih Jharkhand 825301,1
"H No 336, Jubilee Hills, Hshiarpur, Punjabb 15100",0
"Village MG Road, Dist. Surat, Gujarat - 380001",1
"H No 726, Porur, Caancona, oa 03505",0
"Door No 12931, Malviya Nagar, Tiruchirappalli, Tamil Nadu 600001",1
"APT 10B RIDDHI SIDDHI, MALVIYA NAGAR, WARANGAL, TELANGANA 500001",1
"H No 805, Cantonment, Panaji, Haryana 132103",0
"Sagar, Madhya Pradesh",0
"H No 817, Malviya Nagar, Bhopal, Madhya Pradesh 6534",0
"H No 147, Nehru Nagar",0
"Vill Sector 137, Dist. Bhavnagar, Gujarat - 390001",1
DewasMadhya Pradesh470001,0
"D.No 957/27, Nungambakkam, Janakpuri, Delhi 110085",1
Unit 13A4 Sai Krupa Pondur Baramulla Jammu and Kashmir 182101,1
"H No 551, Besant Nagar, Patiala, Punjab 8945",0
d.no 303/ nungambakkam near city hospital saket delhi 110002,1
"H No 62, Sector 62, None, Tamil Ndau 60000",0
"apt no 2b3, swastik heights, rajaji nagar, puri, odisha 753001",1
"House No 107/36, Model Town, Shimla, Himachal Pradesh 171001",1
"H No 67, Chandigarh Chandigarh Haryana 160011",0
"H No 245, Vikas Nagar, Nagpur, Maharashtra 778-858",0
961 andheri west ave rishikesh uttarakhand 244713,1
"D.No 469/13, Himayatnagar, Patiala, Punjab 147001",1
"H No 341, Mulund, Baramullla, Jammu annd Kashmir 92101",0
"No. 595/13 Prahlad Nagar, Bhubaneswar, Odisha 768201",1
"967, Cantonment Enclave, Khammam, Telangana 503001",1
Jagdalpur Borivali,0
Near Near Flyover Rourkela,0
187 Satellite Colo ny Khammam Telangana 500001,1
"H No 522, Mahanagar, Mangalore, Karnataka 925-673",0
"Plot 247, Sector 5, Cuncolim, Goa 403001",1
"H No 159, Besant Nagar",0
Apt 56 Vas undhara Apartments Aundh Bhagalpur Bihar 812001,1
"997, Nungambakkam St, Hazar ibagh Jharkhand 829122",1
"700 Rajaji Nagar Lane, Kakinada, Andhra Pradesh 522001",1
Ambattur Rajkot,0
"H NO 791-, MULUND PANIPAT, HARYANA 135001",1
"H No 12, Ratlam Madhya Pradesh Assam 456001",0
"Flat 769, Himayatnagar, Surat, Gujarat 3820",0
"H No 946, Viman Nagar, Vijayawada, Andhra Pradesh 48BBB6",0
"Apt No 64, Laxmi Towers, Model Town, Margao, Goa 403401",1
"Flat 34, Vastrapur",0
"Plot 12, Block 6, Sector 15, Bhadrak, Odisha 752001",1
"846001, Patna, Bihar",0
"287, KOTHRUD LANE, KATHUA, JAMMU AND KASHMIR 190001",1
"Survey No 183, Block 28, Navrangpura, Siliguri, West Bengal 713201",1
"Flat 424, Sector 45, Varanasi, Uttar Pradesh 28200",0
"flat 10, green valley, awas vikas, lucknow, uttar pradesh 282001",1
"H No 139, Satellite, Eroed, Tamiil Nadu 60000",0
"Andheri West, Gujarat 360001",0
"H No 159, Park Street, Bareilly, Uttar Pradesh 27AE42",0
"H No 640, Karol Bagh, Kakinada, Andhra Pradesh B1E777",0
"H No 350, MG Road, Kathua, Jammu and Kashmir 1570903",0
"Village Prahlad Nagar, Dist. Pathankot, Punjab - 160055",1
F- 11D SILVER HEIGHTS BORIVALI TIRUNELVELI TAMIL NADU 600001,1
"H No 277, Pondur, Haaridwar, Uttarakhaand 24471",0
"P.O. Himayatnagar, Dist. Erode , Tamil Nadu - 620001",1
"Connaught Place, Raipur",0
Apt No 20B Tulsi Residency Sector 62 Thiruvananthapuram Kerala 670001,1
"H No 59, Bhagalpur Bihar Karnataka 842001",0
"House No 374/43 , Mulund, Behind Mall, Siliguri, West Bengal 742101",1
241 Prahlad Nagar Marg Silchar Assam 781001,1
"H No 970, Tambaram, iSkar, Rajasthhan 32001",0
"Flat 5, Indira Nagar, Kotdwar",0
"H. No. 989-16, Pondur, Rohini, Delhi 110092",1
FLAT NO 246 VASUNDHARA APARTMENTS SECTOR 137 KHARAGPUR WEST BENGAL 713301,1
"Unit 25B Saraswati Apartments, Velachery, Ranchi, Jharkhand 829122",1
"Flat 493, Sector 45, Salem, Tamil Nadu 6000",0
"Unit 17D9, Prem Vihar, Sadar Bazar, Roorkee, Uttarakhand 262501",1
"H No 128, Sector 137",0
Unit 21B Golden Park Vasant Kunj Ponda Goa 403706,1
"Unit 21, Shanti Niwas, Himayatnagar, Begusarai, Bihar 823001",1
Sector 22 Street Karol Bagh,0
"flat no 4, ram niwas, alambagh, sivasagar, assam 781001",1
"Flat 44, Cantonment, Salem",0
"Apt 9, Laxmi Towers, MG Road, Vijayawada, Andhra Pradesh 518001",1
"Model Town, Jammu and Kashmir 190001",0
"Vill MG Road Dist. Bardhaman, West Bengal - 700070",1
Salt Lake Market Solan,0
"Flat 49, Nungambakkam, Satna",0
"H No 704, Kothrud, Durg, Chhattisgarh 8027996",0
"P.O. Kothrud, Dist. Vadodara, Gujarat - 361001",1
"H. No. 800-, Alambagh, Opp. Town Hall, Sambalpur, Odisha 751001",1
F- 9C Prem Vihar Salt Lake Pithoragarh Uttarakhand 249201,1
"Flat 125, Model Town, Chandigarh, Chandigarh 16001",0
"Flat 171, Electronic City, Gurugram, Haryana 1250",0
UNIT 8B1 SUNRISE APARTMENTS SECTOR 137 BELLARY KARNATAKA 590001,1
"H. No. 829-, Viman Nagar, Chandigarh, Chandigarh 160019",1
"Flat 646, Sector 22, Janakpuri, Delhi 1100",0
flat no 85 Adyar Rewa,0
"plot 131, block 30, banjara hills, kolhapur, maharashtra 400050",1
"Flat 518, Rajaji Nagar, Bhopal, Madhya Pradesh 4620",0
H No 5- T Nagar Tinsukia Assam 781001,1
"No. 201/27, Sector 137, Amritsar, Punjab 146001",1
"H No 988, Lajpat Nagar, Begaum, arnataka 75001",0
Apt 73 Balaji Heights Sector 62 Bokaro Jharkhand 814112,1
"H No 249, Gomti Nagar, Mga, Puunjab 45001",0
"Park Street, Assam 784001",0
"803, Adyar Colony, Kottayam, Kerala 686001",1
"Flat 538, Mahanagar, Jalandhar, Punjab 14500",0
"H. No. 982/, Indira Nagar, Lucknow, Uttar Pradesh 221001",1
"Flat 63, Porur, Gaya",0
Sector 62 Road Kolkata,0
"Amritsar, Punjab",0
"Apt No 237, Mahaveer Nagar, Electronic City, Jodhpur, Rajasthan 334001",1
"H No 961, Velachery, Haridwar, Goa 403703",0
"Flat 293, Ambattur, Bhubaneswar, Odisha 76820",0
"Flat 66, Vikas Nagar",0
Apt No 23C Balaji Heights Nungambakkam Rajahmundry Andhra Pradesh 520001,1
"Flat 85, Rajaji Nagar",0
"261 Civil Lines Pitampura 110,034",0
F- 14A4 Silver Heights Nehru Nagar Moga Punjab 143505,1
"757001, Sambalpur, Odisha",0
"Flat 70, Electronic City",0
"H No 479, Park Street, Tinsukia, Assam 8299117",0
"Flat 13B3, Swastik Heights, Hazratganj, Nalgonda, Telangana 503001",1
"H No 829, Lajpat Nagar, Kochi, Kerala 519-748",0
"No. 67448, Velachery, Near Flyover, Una, Himachal Pradesh 174303",1
"Post Karol Bagh, Dist. Noida, Uttar Pradesh - 201001",1
"H No 380-32, Vikas Nagar, Meerut, Uttar Pradesh 211001",1
"APT NO 16A4, GANESH ENCLAVE, KAROL BAGH, MUMBAI, MAHARASHTRA 440001",1
"Plot No 199, Sec 28, Vastrapur, Amritsar, Punjab 146001",1
F- 8C8 Sunrise Apartments Anna Nagar Durgapur West Bengal 734001,1
"D.NO 835/, TAMBARAM, RANGPO SIKKIM 737113",1
Kadapa 518001,0
"H No 679/, MG Road, Near School, Jamshedpur, Jha rkhand 825301",1
108 Nehru Nagar Vihar Jammu Jammu and Kashmir 194101,1
"apt no 16a7, ganesh enclave, rajaji nagar, manali, himachal pradesh 175001",1
H. No. 7362 Vasant Kunj Faridabad Haryana 124001,1
"H No 970, Model Town",0
"290, Bandra East Enclave, Rudrapur, Utt arakhand 246149",1
"Unit 22B, Ravi Kiran, Malviya Nagar, Mysore, Karnataka 570001",1
Ratlam 455001,0
"H No 473, Sector 22, Rajorui, Jammmu and Kashmir 85131",0
"H No 56, Noida Uttar Pradesh Jammu and Kashmir 282001",0
"Flat No 20D, Ganesh Enclave, Prahlad Nagar, Munger, Bihar 842001",1
"d.no 714-23, lajpat nagar, nadiad, gujarat 360001",1
"Post Model Town, Dist. Rudrapur, Uttarakhand - 263153",1
FLAT 6C5 BLUE DIAMOND SECTOR 137 KARIMGANJ ASSAM 785640,1
"Survey No 240, Sector 12, Aundh Bhubaneswar, Odisha 768001",1
"Khasra No 420, Sector 9, Alambagh, Kashipur, Uttarakhand 244713",1
"survey no 500, sec 49, moga, punjab 160055",1
"Flat 649, Pondur, Palakkad, Kerala 6910",0
h no 674/27 park street ghaziabad uttar pradesh 201301,1
Belgaum Sadar Bazar,0
HOUSE NO 760/45 BESANT NAGAR KADAPA ANDHRA PRADESH 533001,1
Apt No 20 Shanti Niwas Sector 15 Chamba Himachal Pradesh 174001,1
499 Salt Lake Ngr Ghaziabad Uttar Pradesh 221001,1
"Khasra No 225, Block 11, Durgapur, West Bengal 700001",1
D.No 266/46 Sector 22 Opp. Bus Stand Jharsuguda Odisha 769001,1
Unit 15 Green Valley Awas Vikas Kottayam Kerala 688001,1
FLAT NO 5D8 SARASWATI APARTMENTS HIMAYATNAGAR VADODARA GUJARAT 382001,1
T Nagar Bazaar Mahbubnagar,0
"H No 366-22, Himayatnagar Bhagalpur, Bihar 841301",1
Apt 107 Golden Park Kothrud Canacona Goa 403706,1
"H No 338, Sector 22, Sagar, Madhya Pradesh 2559923",0
Jagdalpur 492001,0
"Awas Vikas, Jammu and Kashmir 193101",0
"Flat 76, Viman Nagar, Gurugram",0
Kottayam Karol Bagh,0
APT 12C2 SHANTI NIWAS VIMAN NAGAR MALAPPURAM KERALA 682001,1
H No 916/ Connaught Place Baripada Odisha 760001,1
"H No 72, Khammam Telangana Gujarat 509001",0
door n o 866/35 velachery laxmi nagar delhi 110092,1
"H No 518, Nungambakkam",0
Unit 18 Anand Villa Adyar Thoothu kudi Tamil Nadu 600078,1
"Door No 718/, Adyar, Deoghar, Jharkhand 826001",1
"Flat 9, Sector 45, Habra",0
"plot no 301, sec 21, rourkela, odisha 756100",1
6614,0
H.No-524 Civil Lines Dehradun249201,0
"H No 675, Borivali, Katihar, Bihar 579-499",0
APT NO 11A3 RAM NIWAS GANDHI NAGAR ANAND GUJARAT 382001,1
SaketDelhi110092,0
"P.O. MULUND, DIST. WARANGAL, TELANGANA - 500001",1
"H No 299, Viman Nagar, Hubli, Himachal Pradesh 175101",0
"H No 325, Borivali, New Delhii, Deli 10001",0
"Flat 28, Koramangala, Katihar",0
"321 Velachery Margao 403,706",0
Mumbai Sector 137,0
"H No 94, Hazratganj, Ramagundam, Telangana 6114",0
"Flat 57, Sector 22, Dhamtari",0
"H No 534, Banjara Hills, Madurai, Tamil Nadu 329-112",0
flat no 6 Banjara Hills Bengaluru,0
"Vill Whitefield, Dist. Faridabad, Haryana - 125001",1
"H No 94, Bellary Karnataka Uttar Pradesh 575001",0
Near Opp. Town Hall Hisar,0
apt 14b tulsi residency besant nagar chhapra bihar 81 2001,1
"Bandra East, Kakinada",0
"Plot 99 Block 56, Navrangpura, Rourkela, Odisha 751001",1
"H No 14, Dharamsala Himachal Pradesh West Bengal 175101",0
"UNIT 20B2, AKASH DEEP, AUNDH, GUNTUR, ANDHRA PRADE SH 530001",1
"H No 353, Vastrapur, Varanasi, Uttar Pradesh 830-488",0
Apt No 29 Ganesh Enclave Lajpat Nagar Leh Jammu and Kashmir 193201,1
525 Electronic City Lane Yuksom Sikkim 737126,1
"Apt No 10B4, Laxmi Towers, Civil Lines, Chandigarh, Chandigarh 160001",1
"Gram Pondur, Dist. Noida, Uttar Pradesh - 201301",1
Alambagh Curchorem,0
"F- 2B2, Shanti Niwas, Pondur, Ponda, Goa 403702",1
"Apt 13A, Royal Enclave, Satellite, Jalandhar, Punjab 147001",1
"Flat No 37, Tulsi Residency, Sect or 45, Raigarh, Chhattisgarh 495677",1
esatmeysu,0
"gram gomti nagar, dist. dehradun, uttarakhand - 263139",1
"Flat 310, Mulund, Cuttack, Odisha 75610",0
"196 Andheri West Lucknow 201,001",0
"Gram Vikas Nagar, Dist. Srinagar, Jammu and Kashmir - 192101",1
"Survey No 460, Sector 17, Sector 137, Siliguri, West Bengal 713201",1
"Flat 35, Navrangpura, Chatra",0
"H No 394, Civil Lines, Dehradun, Uttarakhand 8551716",0
"H No 139, Karol Bagh, KKadapa, Andhra PPradesh 30001",0
Unit 1C Ravi Kiran Rajaji Nagar Chandigarh Chandigarh 160036,1
Apt No 22A5 Green Valley Pondur Nanded Maharashtra 440001,1
"H No 438, Navrangpura, Dhanbad, Jharkhand 698-629",0
"177001, Dharamsala, Himachal Pradesh",0
"H No 99, Anantapur Andhra Pradesh Chhattisgarh 530001",0
"Kakinada, Andhra Pradesh",0
"Flat 98, Besant Nagar, Hisar",0
Unit 20 Blue Diamond Sector 45 Jodhpur Rajasthan 321001,1
"H No 413, Sector 62, Bhagalpur, Bihar 2367",0
"H No 351, Vikas Nagar, Alappuzha, Uttarakhand 263153",0
"Erode, Tamil Nadu",0
Near Opp. Town Hall Patna,0
"H No 98, Jamshedpur Jharkhand Uttar Pradesh 834001",0
"survey no 189, sec 45, koramangala, nadiad, gujarat 360001",1
"H No 388, Koramangala, aket, Dellhi 11009",0
Flat 13 Golden Park Indira Nagar Chhapra Bihar 811201,1
"Tambaram, Gwalior",0
"Flat 618, Lajpat Nagar, Gurugram, Haryana 1310",0
"Flat 949, Vasant Kunj, Dharamsala, Himachal Pradesh 17631",0
468 Gandhi Nagar Lane Bhadrak Odisha 769001,1
"H No 556, Karol Bagh",0
"plot 88, block 53, prahlad nagar, singtam, sikkim 737116",1
H.No-275 Viman Nagar Mangalore560068,0
"370 Sector 15 Colony, Bilaspur, Himachal Pradesh 174001",1
"No. 551-30, Mahanagar, Jorhat, Assam 784001",1
"h. no. 22944, hazratganj, near flyover, aurangabad, maharashtra 400050",1
"H No 18, Jabalpur Madhya Pradesh Assam 474001",0
aavlmiorem,0
"H No 693, Gandhi Nagar",0
Bellary Porur,0
"H No 151, Civil Lines, Rshikesh, Utarakhand 49201",0
"VILL VASANT KUNJ, DIST. ANAND, GUJARAT - 388001",1
Flat No 1A Radha Krishna Society Navrangpura Ambikapur Chhattisgarh 497001,1
"H No 160, Alambagh, Hubli, Karnataka 9419",0
"khasra no 431 sector 7, model town, siliguri, west bengal 713001",1
"flat 234 sunrise apartments, rajaji nagar, udaipur, rajasthan 3 42001",1
"Flat 260, Porur, Baramulla, Jammu and Kashmir 19320",0
375 Nehru  Nagar Ave Curchorem Goa 403703,1
d.no 463/4 prahlad nagar bengaluru karnataka 570001,1
"H No 983, Viman Nagar",0
"P.O. Awas Vikas, Dist. Chandigarh, Chandigarh - 160014",1
"Flat 617, Karol Bagh, Ranchi, Jharkhand 83100",0
"Unit 10, Mahaveer Nagar , Indira Nagar, Haldwani, Uttarakhand 263153",1
Door No 374/31 Thane West Jorethang Sikkim 737111,1
"P.O. Gomti Nagar, Dist. Batala, Punjab - 146001",1
"H No 999, Vikas Nagar, Meerut, Punjab 147001",0
Apt 21C Golden Park Jubilee Hills Thoothukudi Tamil Nadu 625001,1
"House No 514/27, Mulund, Near Flyover, Bhubaneswar, Odisha 768201",1
House No 407- Aundh Near City Hospital Cuttack Odisha 751001,1
"H No 615, Gandhi Nagar, Huli, Karnatak 57700",0
"Flat 781, Gomti Nagar, Durg, Chhattisgarh 49600",0
Door No 982/3 Jubilee Hills Rishikesh Uttarakhand 247667,1
"711, KAROL BAGH ROAD, MAPUSA, GOA 403601",1
"apt no 8a6, ganesh enclave, pondur, baharampur, west bengal 734001",1
"H No 174, Thane West, Warangal, Telangana 4910",0
"Prahlad Nagar, Andhra Pradesh 515001",0
"H No 364, Aundh, eDhradun, Uttaarkhand 26313",0
No. 994 Adyar Near School Sanquelim Goa 403505,1
"Door No 15725, Kothrud, Chhapra, Bihar 841301",1
"Hazratganj, Andhra Pradesh 533101",0
"SURVEY  NO 58, BLOCK 13, MULUND, BHAVNAGAR, GUJARAT 380001",1
866 Ambattur Ln Bardhaman West Bengal 734001,1
"Flat 5D, Prem Vihar, MG Road, Si lchar, Assam 784001",1
"Post Himayatnagar Dist. Raipur, Chhattisgarh - 491441",1
H.No-331 Alambagh Nagpur411001,0
flat no 321 Ambattur Bikaner,0
"H No 73, Laxmi Nagar Delhi Madhya Pradesh 110085",0
"Flat 18, Electronic City, Giridih",0
110 Koramangala Ln Gwalior Madhya Pradesh 482001,1
"H No 652, Hazratganj, Sambalpur, Odisha 7763099",0
Flat 13 Saraswati Apartments Mahanagar Leh Jammu and Kashmir 193201,1
Tirunelveli MG Road,0
"475 Alambagh Market, Arrah, Bihar 851101",1
"H No 452/23, Porur, Kochi, Kerala 695001",1
"H No 44, Rishikesh Uttarakhand Jharkhand 246149",0
"H No 566, Sector 62, Katihar, Delhi 110092",0
"H No 92, Chandigarh Chandigarh Maharashtra 160036",0
"Survey No 185, Sector 13, T Nagar, Sanquelim, Goa 403706",1
"Door No 989/, Bandra East, Kashipur, Uttarakhand 249401",1
H No 498- Salt Lake Near City Hospital Bellary Karnataka 577001,1
"UNIT 1D6, RAVI KIRAN, WHITEFIELD, MEDININAGAR, JHARKHAND 831001",1
"h. no. 702/36, karol bagh, near flyover, kottayam, kerala 678001",1
"Unit 15 Balaji Heights, Nungambakkam, Chhapra, Bihar 854105",1
"207, Awas Vikas Nagar, Nalgonda, Telangana 506001",1
Flat 17B6 Anand Villa Navrangpura Malda West Bengal  711101,1
"Flat 195, Indira Nagar, Silchar, Assam 7860",0
Whitefield Bazaar Dwarka,0
"H No 993, Velachery, Bilapur, Himachal Praedsh 74001",0
"H No 36, Malda West Bengal Chandigarh 713201",0
"H No 932, Sector 62, Sikar, Maharashtra 411014",0
"H No 713, Sadar Bazar, Geyzing, Chhattisgarh 493773",0
"Flat 257, Shiv Shakti Colony, Velachery, Ranchi Jharkhand 827001",1
"H No 377, Besant Nagar, Jagdalpur, Chhattisgarh 729533",0
"Sector 15, Telangana 508213",0
"Nungambakkam, Bikaner",0
Apt No 12B3 Laxmi Towers Cantonment Malda West Bengal 700070,1
"Flat 40, Andheri West, Ujjain",0
"Gram Alambagh, Dist. Jorhat, Assam - 788001",1
F- 18D7 Ravi Kiran Electronic City Dhanbad Jharkhand 831001,1
"H No 117, Pondur, Balasore, Odisha 769001",1
"Village Thane West, Dist. Chamba, Himachal Pradesh - 175001",1
Near Behind Mall Chandigarh,0
